service_id,workshop_id,customer_id,motorcycle_id,appointment_id,service_type_code,primary_trigger_task,trigger_due_km,trigger_due_date,service_delay_days,arrival_mode,received_at,odometer_km,mileage_source,mileage_quality_flag,is_mileage_estimated,status,estimated_delivery_at,completed_at,delivered_at,customer_complaint,technician_notes,labor_minutes_pre_task,labor_total,parts_total,discount_total,tax_total,grand_total,is_breakdown,is_warranty,capture_origin,data_origin,generator_version,random_seed,scenario_id,subtotal_before_discount,discount_rate,tax_rate,pricing_currency,cost_calculation_basis,cost_rule_version
SVC018816,WS0001,C003245,MC004595,APT010875,PERIODIC,ENGINE_OIL_CHANGE,51916.9,2026-04-12,11,APPOINTMENT,2025-10-09 14:00:00,52245,MANUAL,VALID,0,DELIVERED,2025-10-09 14:00:00,2025-10-09 15:02:00,2025-10-09 13:04:00,Kilometre bakımı için servise getirildi.,,89,750.0,320.0,53.5,203.3,1219.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1070.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018817,WS0008,C003246,MC004596,APT010876,PERIODIC,ENGINE_OIL_CHANGE,24912.9,2023-10-14,9,APPOINTMENT,2023-06-27 16:36:00,25148,CUSTOMER_REPORTED,VALID,0,DELIVERED,2023-06-27 16:36:00,2023-06-27 08:18:00,2023-06-29 14:41:00,Periyodik bakım zamanı geldi.,,106,710.0,270.0,49.0,167.58,1098.58,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,980.0,0.05,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018818,WS0008,C003246,MC004596,APT010877,PERIODIC,ENGINE_OIL_CHANGE,40181.9,2025-09-18,1,APPOINTMENT,2025-05-02 16:30:00,40220,MANUAL,VALID,0,DELIVERED,2025-05-02 16:30:00,2025-05-02 11:47:00,2025-05-02 11:14:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,153,3070.0,3585.0,332.75,1264.45,7586.7,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,6655.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018819,WS0003,C003247,MC004597,,PERIODIC,ENGINE_OIL_CHANGE,2175.2,2022-12-05,5,WALK_IN,2022-10-21 10:56:00,2369,MANUAL,VALID,0,DELIVERED,2022-10-21 10:56:00,2022-10-21 14:25:00,2022-10-21 10:50:00,Kilometre bakımı için servise getirildi.,,100,390.0,210.0,0.0,108.0,708.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,600.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018820,WS0003,C003247,MC004597,APT010878,PERIODIC,ENGINE_OIL_CHANGE,6369.0,2023-10-21,9,APPOINTMENT,2023-09-04 10:48:00,6879,MANUAL,VALID,0,DELIVERED,2023-09-04 10:48:00,2023-09-04 15:56:00,2023-09-04 14:06:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,95,1290.0,590.0,0.0,376.0,2256.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1880.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018821,WS0003,C003247,MC004597,APT010879,PERIODIC,ENGINE_OIL_CHANGE,10878.7,2024-09-04,18,APPOINTMENT,2024-05-22 10:21:00,11003,MANUAL,VALID,0,DELIVERED,2024-05-22 10:21:00,2024-05-22 13:10:00,2024-05-22 14:00:00,Genel bakım ve kontroller talep edildi.,,138,1740.0,805.0,0.0,509.0,3054.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2545.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018822,WS0008,C003248,MC004598,,PERIODIC,ENGINE_OIL_CHANGE,2003.1,2025-11-30,0,WALK_IN,2025-02-25 12:15:00,2083,MANUAL,VALID,0,DELIVERED,2025-02-25 12:15:00,2025-02-25 10:04:00,2025-02-25 15:45:00,Genel bakım ve kontroller talep edildi.,,103,1400.0,578.0,59.34,383.73,2302.39,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1978.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018823,WS0008,C003248,MC004598,,PERIODIC,ENGINE_OIL_CHANGE,6793.9,2026-04-03,1,WALK_IN,2025-05-06 09:33:00,7066,MANUAL,VALID,0,DELIVERED,2025-05-06 09:33:00,2025-05-06 17:22:00,2025-05-08 17:10:00,Periyodik bakım zamanı geldi.,,93,1190.0,528.0,85.9,326.42,1958.52,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1718.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018824,WS0008,C003248,MC004598,APT010880,PERIODIC,ENGINE_OIL_CHANGE,9316.2,2026-05-06,13,APPOINTMENT,2025-06-21 13:38:00,10220,MANUAL,VALID,0,DELIVERED,2025-06-21 13:38:00,2025-06-21 12:44:00,2025-06-21 12:07:00,Periyodik bakım zamanı geldi.,,160,2470.0,1128.0,179.9,683.62,4101.72,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,3598.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018825,WS0008,C003248,MC004598,APT010881,PERIODIC,ENGINE_OIL_CHANGE,12470.0,2026-06-21,5,APPOINTMENT,2025-07-23 17:13:00,12874,MANUAL,VALID,0,DELIVERED,2025-07-23 17:13:00,2025-07-23 08:03:00,2025-07-23 11:59:00,Genel bakım ve kontroller talep edildi.,,73,1740.0,948.0,0.0,537.6,3225.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2688.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018826,WS0008,C003248,MC004598,APT010882,PERIODIC,ENGINE_OIL_CHANGE,15124.3,2026-07-23,1,APPOINTMENT,2025-08-25 17:40:00,15363,MANUAL,VALID,0,DELIVERED,2025-08-25 17:40:00,2025-08-25 08:51:00,2025-08-25 11:50:00,Genel bakım ve kontroller talep edildi.,,122,1550.0,288.0,147.04,338.19,2029.15,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1838.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018827,WS0008,C003248,MC004598,APT010883,PERIODIC,ENGINE_OIL_CHANGE,22677.3,2026-11-04,8,APPOINTMENT,2025-12-19 08:01:00,23266,MANUAL,VALID,0,DELIVERED,2025-12-19 08:01:00,2025-12-19 13:28:00,2025-12-19 13:24:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,111,1290.0,288.0,78.9,299.82,1798.92,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1578.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018828,WS0008,C003248,MC004598,,PERIODIC,ENGINE_OIL_CHANGE,28122.2,2027-01-29,11,WALK_IN,2026-03-17 14:25:00,28730,MANUAL,VALID,0,DELIVERED,2026-03-17 14:25:00,2026-03-17 13:05:00,2026-03-17 10:42:00,Genel bakım ve kontroller talep edildi.,,49,1290.0,1327.0,78.51,507.7,3046.19,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2617.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018829,WS0008,C003248,MC004598,APT010884,PERIODIC,ENGINE_OIL_CHANGE,33787.9,2027-04-27,4,APPOINTMENT,2026-05-30 11:23:00,34157,MANUAL,VALID,0,DELIVERED,2026-05-30 11:23:00,2026-05-30 10:08:00,2026-05-30 15:38:00,Genel bakım ve kontroller talep edildi.,,142,1340.0,1417.0,82.71,534.86,3209.15,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2757.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018830,WS0008,C003248,MC004598,,PERIODIC,ENGINE_OIL_CHANGE,36407.2,2027-05-30,18,WALK_IN,2026-07-27 10:51:00,37548,MANUAL,VALID,0,DELIVERED,2026-07-27 10:51:00,2026-07-27 12:46:00,2026-07-29 08:48:00,Genel bakım ve kontroller talep edildi.,,112,1610.0,692.0,0.0,460.4,2762.4,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2302.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018831,WS0008,C003248,MC004599,APT010885,PERIODIC,ENGINE_OIL_CHANGE,23297.5,2026-03-12,15,APPOINTMENT,2025-06-17 10:10:00,24206,MANUAL,VALID,0,DELIVERED,2025-06-17 10:10:00,2025-06-17 14:22:00,2025-06-17 10:18:00,Kilometre bakımı için servise getirildi.,,100,880.0,735.0,48.45,313.31,1879.86,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1615.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018832,WS0008,C003248,MC004599,,PERIODIC,ENGINE_OIL_CHANGE,29205.9,2026-06-17,15,WALK_IN,2025-08-16 10:31:00,30594,MANUAL,VALID,0,DELIVERED,2025-08-16 10:31:00,2025-08-16 15:44:00,2025-08-16 12:18:00,Kilometre bakımı için servise getirildi.,,111,1360.0,1410.0,83.1,537.38,3224.28,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2770.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018833,WS0008,C003248,MC004599,APT010886,PERIODIC,ENGINE_OIL_CHANGE,41295.0,2026-10-07,9,APPOINTMENT,2025-12-20 09:20:00,42438,MANUAL,VALID,0,DELIVERED,2025-12-20 09:20:00,2025-12-20 11:55:00,2025-12-20 10:21:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,58,1120.0,735.0,92.75,352.45,2114.7,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1855.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018834,WS0008,C003248,MC004599,,PERIODIC,ENGINE_OIL_CHANGE,47437.7,2026-12-20,0,WALK_IN,2026-03-02 13:32:00,47581,MANUAL,VALID,0,DELIVERED,2026-03-02 13:32:00,2026-03-02 12:39:00,2026-03-03 17:39:00,Kilometre bakımı için servise getirildi.,,81,1410.0,787.5,109.88,417.52,2505.14,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2197.5,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018835,WS0002,C003249,MC004600,,PERIODIC,ENGINE_OIL_CHANGE,10590.5,2024-11-03,38,WALK_IN,2024-11-11 14:43:00,12029,CUSTOMER_REPORTED,VALID,0,DELIVERED,2024-11-11 14:43:00,2024-11-11 09:08:00,2024-11-11 15:20:00,Kilometre bakımı için servise getirildi.,,145,2230.0,1105.0,0.0,667.0,4002.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,3335.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018836,WS0002,C003249,MC004600,,PERIODIC,ENGINE_OIL_CHANGE,22997.5,2026-09-17,11,WALK_IN,2026-07-02 17:03:00,23279,MANUAL,VALID,0,DELIVERED,2026-07-02 17:03:00,2026-07-02 12:40:00,2026-07-02 17:01:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,139,1300.0,720.0,0.0,404.0,2424.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2020.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018837,WS0008,C003250,MC004601,APT010887,PERIODIC,ENGINE_OIL_CHANGE,28455.6,2025-05-11,12,APPOINTMENT,2024-07-22 13:36:00,29116,MANUAL,VALID,0,DELIVERED,2024-07-22 13:36:00,2024-07-22 11:24:00,2024-07-22 16:27:00,Genel bakım ve kontroller talep edildi.,,69,2810.0,1080.0,3112.0,155.6,933.6,0,1,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,3890.0,0.8,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018838,WS0008,C003250,MC004601,,PERIODIC,ENGINE_OIL_CHANGE,38689.0,2025-09-23,1,WALK_IN,2024-12-11 17:03:00,38749,MANUAL,VALID,0,DELIVERED,2024-12-11 17:03:00,2024-12-11 10:10:00,2024-12-11 08:35:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,148,940.0,880.0,0.0,364.0,2184.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1820.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018839,WS0008,C003250,MC004601,,PERIODIC,ENGINE_OIL_CHANGE,43248.8,2025-12-11,9,WALK_IN,2025-03-01 15:33:00,43855,MANUAL,VALID,0,DELIVERED,2025-03-01 15:33:00,2025-03-01 13:51:00,2025-03-03 12:22:00,Kilometre bakımı için servise getirildi.,,81,1120.0,420.0,46.2,298.76,1792.56,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1540.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018840,WS0008,C003250,MC004601,APT010888,PERIODIC,ENGINE_OIL_CHANGE,48354.7,2026-03-01,3,APPOINTMENT,2025-05-01 16:36:00,48514,MANUAL,VALID,0,DELIVERED,2025-05-01 16:36:00,2025-05-01 15:53:00,2025-05-01 10:41:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,144,2230.0,1280.0,0.0,702.0,4212.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,3510.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018841,WS0008,C003250,MC004601,APT010889,PERIODIC,ENGINE_OIL_CHANGE,53014.2,2026-05-01,14,APPOINTMENT,2025-07-16 13:55:00,54104,MANUAL,VALID,0,DELIVERED,2025-07-16 13:55:00,2025-07-16 16:57:00,2025-07-16 13:23:00,Genel bakım ve kontroller talep edildi.,,82,2160.0,1280.0,103.2,667.36,4004.16,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,3440.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018842,WS0008,C003250,MC004601,,BREAKDOWN,UNSCHEDULED_EVENT,,,0,WALK_IN,2025-07-20 11:10:00,54325,MANUAL,VALID,0,DELIVERED,2025-07-21 11:10:00,2025-07-21 14:49:00,2025-07-22 16:37:00,Marş/çalışma problemi nedeniyle acil kontrol istendi.,,291,2990.0,1300.0,0.0,858.0,5148.0,1,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,4290.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018843,WS0008,C003250,MC004601,APT010890,PERIODIC,ENGINE_OIL_CHANGE,58603.7,2026-07-16,5,APPOINTMENT,2025-09-22 16:04:00,59002,CUSTOMER_REPORTED,VALID,0,DELIVERED,2025-09-22 16:04:00,2025-09-22 09:22:00,2025-09-22 15:09:00,Genel bakım ve kontroller talep edildi.,,129,3230.0,2838.0,182.04,1177.19,7063.15,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,6068.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018844,WS0008,C003250,MC004601,APT010891,PERIODIC,ENGINE_OIL_CHANGE,63502.2,2026-09-22,15,APPOINTMENT,2025-12-02 14:00:00,65007,MANUAL,VALID,0,DELIVERED,2025-12-02 14:00:00,2025-12-02 13:38:00,2025-12-02 11:03:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,123,1070.0,420.0,0.0,298.0,1788.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1490.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018845,WS0008,C003250,MC004601,APT010892,PERIODIC,ENGINE_OIL_CHANGE,79546.0,2027-05-11,6,APPOINTMENT,2026-07-06 09:38:00,80087,MANUAL,VALID,0,DELIVERED,2026-07-06 09:38:00,2026-07-06 10:53:00,2026-07-06 11:21:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,159,2750.0,2760.0,0.0,1102.0,6612.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,5510.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018846,WS0008,C003250,MC004602,APT010893,PERIODIC,ENGINE_OIL_CHANGE,125808.7,2026-09-09,15,APPOINTMENT,2026-06-15 13:43:00,126248,MANUAL,VALID,0,DELIVERED,2026-06-15 13:43:00,2026-06-15 08:52:00,2026-06-15 10:27:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,113,1430.0,368.0,0.0,359.6,2157.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1798.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018847,WS0003,C003251,MC004603,APT010894,PERIODIC,ENGINE_OIL_CHANGE,86778.2,2026-03-06,11,APPOINTMENT,2025-06-27 16:20:00,87150,MANUAL,VALID,0,DELIVERED,2025-06-27 16:20:00,2025-06-27 12:34:00,2025-06-27 13:33:00,Genel bakım ve kontroller talep edildi.,,79,1130.0,264.0,69.7,264.86,1589.16,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1394.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018848,WS0003,C003251,MC004603,,PERIODIC,ENGINE_OIL_CHANGE,93620.9,2026-10-17,15,WALK_IN,2026-03-02 17:17:00,94113,MANUAL,VALID,0,DELIVERED,2026-03-02 17:17:00,2026-03-02 15:36:00,2026-03-02 10:17:00,Genel bakım ve kontroller talep edildi.,,139,760.0,296.0,31.68,204.86,1229.18,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1056.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018849,WS0003,C003251,MC004603,APT010895,PERIODIC,ENGINE_OIL_CHANGE,97112.8,2027-03-02,12,APPOINTMENT,2026-06-29 10:38:00,97588,MANUAL,VALID,0,DELIVERED,2026-06-29 10:38:00,2026-06-29 13:20:00,2026-07-01 09:50:00,Genel bakım ve kontroller talep edildi.,,118,940.0,296.0,61.8,234.84,1409.04,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1236.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018850,WS0003,C003251,MC004604,,PERIODIC,ENGINE_OIL_CHANGE,40282.7,2025-03-15,2,WALK_IN,2025-01-10 09:25:00,40382,MANUAL,VALID,0,DELIVERED,2025-01-10 09:25:00,2025-01-10 12:52:00,2025-01-10 15:33:00,Periyodik bakım zamanı geldi.,,169,2480.0,2656.0,0.0,1027.2,6163.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,5136.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018851,WS0003,C003251,MC004604,,PERIODIC,ENGINE_OIL_CHANGE,50413.0,2026-06-23,0,WALK_IN,2025-12-25 12:06:00,50466,MANUAL,VALID,0,DELIVERED,2025-12-25 12:06:00,2025-12-25 11:36:00,2025-12-25 16:09:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,63,1410.0,920.0,116.5,442.7,2656.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2330.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018852,WS0003,C003251,MC004604,,PERIODIC,ENGINE_OIL_CHANGE,55466.0,2026-12-25,0,WALK_IN,2026-06-20 13:11:00,55468,MANUAL,VALID,0,DELIVERED,2026-06-20 13:11:00,2026-06-20 15:41:00,2026-06-22 09:13:00,Genel bakım ve kontroller talep edildi.,,126,1330.0,1120.0,0.0,490.0,2940.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2450.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018853,WS0003,C003251,MC004605,,PERIODIC,ENGINE_OIL_CHANGE,53298.4,2026-06-16,5,WALK_IN,2025-12-15 15:27:00,53549,MANUAL,VALID,0,DELIVERED,2025-12-15 15:27:00,2025-12-15 13:13:00,2025-12-16 12:46:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,169,610.0,400.0,50.5,191.9,1151.4,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1010.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018854,WS0008,C003252,MC004606,,PERIODIC,ENGINE_OIL_CHANGE,119152.3,2025-12-25,8,WALK_IN,2025-05-22 09:46:00,119870,MANUAL,VALID,0,DELIVERED,2025-05-22 09:46:00,2025-05-22 09:14:00,2025-05-22 17:04:00,Genel bakım ve kontroller talep edildi.,,83,3190.0,3585.0,542.0,1246.6,7479.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,6775.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018855,WS0008,C003252,MC004606,APT010896,PERIODIC,ENGINE_OIL_CHANGE,124870.2,2026-05-22,0,APPOINTMENT,2025-07-24 08:29:00,124939,CUSTOMER_REPORTED,VALID,0,DELIVERED,2025-07-24 08:29:00,2025-07-24 14:09:00,2025-07-24 14:33:00,Periyodik bakım zamanı geldi.,,109,1300.0,460.0,140.8,323.84,1943.04,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1760.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018856,WS0008,C003252,MC004606,APT010897,PERIODIC,ENGINE_OIL_CHANGE,129939.4,2026-07-24,1,APPOINTMENT,2025-10-01 11:11:00,130037,ESTIMATED,ESTIMATED,1,DELIVERED,2025-10-01 11:11:00,2025-10-01 11:20:00,2025-10-02 10:51:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,40,1180.0,1035.0,221.5,398.7,2392.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2215.0,0.1,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018857,WS0008,C003252,MC004606,,PERIODIC,ENGINE_OIL_CHANGE,140106.7,2026-12-24,7,WALK_IN,2026-03-31 15:36:00,140550,MANUAL,VALID,0,DELIVERED,2026-03-31 15:36:00,2026-03-31 13:13:00,2026-03-31 13:05:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,122,2740.0,4225.0,696.5,1253.7,7522.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,6965.0,0.1,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018858,WS0008,C003252,MC004606,,PERIODIC,ENGINE_OIL_CHANGE,145549.9,2027-03-31,3,WALK_IN,2026-06-22 10:53:00,145839,MANUAL,VALID,0,DELIVERED,2026-06-22 10:53:00,2026-06-22 10:01:00,2026-06-22 12:03:00,Periyodik bakım zamanı geldi.,,49,2080.0,550.0,131.5,499.7,2998.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2630.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018859,WS0008,C003252,MC004607,APT010898,PERIODIC,ENGINE_OIL_CHANGE,2760.2,2025-09-13,8,APPOINTMENT,2025-07-04 12:19:00,3226,MANUAL,VALID,0,DELIVERED,2025-07-04 12:19:00,2025-07-04 17:12:00,2025-07-04 10:56:00,Periyodik bakım zamanı geldi.,,121,950.0,430.0,69.0,262.2,1573.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1380.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC018860,WS0008,C003252,MC004607,APT010899,PERIODIC,ENGINE_OIL_CHANGE,13273.3,2026-11-24,2,APPOINTMENT,2026-05-30 11:09:00,13331,MANUAL,VALID,0,DELIVERED,2026-05-30 11:09:00,2026-05-30 14:41:00,2026-05-30 08:31:00,Periyodik bakım zamanı geldi.,,67,1160.0,550.0,136.8,314.64,1887.84,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1710.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
