appointment_id,workshop_id,customer_id,motorcycle_id,created_at,scheduled_at,appointment_type,source,status,service_id,customer_request,data_origin,generator_version
APT021167,WS0008,C006126,MC008753,2025-12-09 18:56:02,2025-12-20 18:08:02,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036306,PERIODIC,SYNTHETIC,1.3.0
APT021168,WS0008,C006126,MC008753,2026-07-03 00:27:42,2026-07-08 17:54:42,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036307,PERIODIC,SYNTHETIC,1.3.0
APT021169,WS0003,C006127,MC008754,2024-11-27 15:45:00,2024-12-04 14:07:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036308,PERIODIC,SYNTHETIC,1.3.0
APT021170,WS0003,C006127,MC008754,2025-11-25 06:28:59,2025-12-06 00:31:59,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036309,PERIODIC,SYNTHETIC,1.3.0
APT021171,WS0003,C006127,MC008754,2026-08-15 19:33:59,2026-08-24 23:20:59,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036310,PERIODIC,SYNTHETIC,1.3.0
APT021172,WS0005,C006128,MC008755,2024-07-23 16:00:00,2024-08-01 15:49:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036311,PERIODIC,SYNTHETIC,1.3.0
APT021173,WS0005,C006128,MC008755,2025-05-11 20:00:45,2025-05-17 20:20:45,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036312,PERIODIC,SYNTHETIC,1.3.0
APT021174,WS0001,C006129,MC008756,2025-10-19 14:15:00,2025-10-31 09:26:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036313,PERIODIC,SYNTHETIC,1.3.0
APT021175,WS0001,C006129,MC008758,2025-10-07 12:15:00,2025-10-21 07:57:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036319,PERIODIC,SYNTHETIC,1.3.0
APT021176,WS0001,C006129,MC008758,2026-02-21 22:56:42,2026-03-03 00:05:42,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036320,PERIODIC,SYNTHETIC,1.3.0
APT021177,WS0004,C006130,MC008759,2021-03-15 09:45:00,2021-03-17 16:31:00,REPAIR,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036323,REPAIR,SYNTHETIC,1.3.0
APT021178,WS0005,C006131,MC008760,2023-12-01 15:45:00,2023-12-04 09:23:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036327,PERIODIC,SYNTHETIC,1.3.0
APT021179,WS0003,C006132,MC008761,2025-04-01 11:45:00,2025-04-14 08:41:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036329,PERIODIC,SYNTHETIC,1.3.0
APT021180,WS0003,C006132,MC008761,2025-09-26 05:13:06,2025-09-29 08:20:06,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036330,PERIODIC,SYNTHETIC,1.3.0
APT021181,WS0003,C006132,MC008762,2025-01-16 10:16:01,2025-01-29 11:44:01,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036332,PERIODIC,SYNTHETIC,1.3.0
APT021182,WS0004,C006133,MC008763,2022-09-24 15:00:00,2022-10-03 12:17:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036334,PERIODIC,SYNTHETIC,1.3.0
APT021183,WS0004,C006133,MC008763,2023-11-11 20:13:37,2023-11-24 23:16:37,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036336,PERIODIC,SYNTHETIC,1.3.0
APT021184,WS0004,C006133,MC008763,2025-01-07 16:54:21,2025-01-11 13:38:21,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036338,PERIODIC,SYNTHETIC,1.3.0
APT021185,WS0004,C006133,MC008763,2025-07-27 20:20:47,2025-08-09 13:22:47,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036339,PERIODIC,SYNTHETIC,1.3.0
APT021186,WS0006,C006134,MC008764,2024-10-25 16:30:00,2024-11-04 09:58:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036340,PERIODIC,SYNTHETIC,1.3.0
APT021187,WS0005,C006135,MC008765,2023-06-27 15:00:00,2023-07-03 15:05:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036344,PERIODIC,SYNTHETIC,1.3.0
APT021188,WS0005,C006135,MC008765,2023-11-07 07:37:03,2023-11-17 06:20:03,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036345,PERIODIC,SYNTHETIC,1.3.0
APT021189,WS0007,C006136,MC008766,2023-11-28 15:15:00,2023-12-11 12:11:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036346,PERIODIC,SYNTHETIC,1.3.0
APT021190,WS0007,C006136,MC008766,2024-11-30 04:14:12,2024-12-09 11:08:12,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036347,PERIODIC,SYNTHETIC,1.3.0
APT021191,WS0003,C006137,MC008767,2022-02-25 10:15:00,2022-03-05 17:59:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036348,PERIODIC,SYNTHETIC,1.3.0
APT021192,WS0003,C006137,MC008767,2023-03-11 19:26:17,2023-03-23 12:09:17,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036351,PERIODIC,SYNTHETIC,1.3.0
APT021193,WS0006,C006138,MC008769,2022-07-28 22:17:17,2022-08-11 00:53:17,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036355,PERIODIC,SYNTHETIC,1.3.0
APT021194,WS0006,C006138,MC008769,2023-01-03 14:07:46,2023-01-06 15:43:46,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036356,PERIODIC,SYNTHETIC,1.3.0
APT021195,WS0003,C006139,MC008770,2025-02-15 09:00:00,2025-02-28 15:28:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036360,PERIODIC,SYNTHETIC,1.3.0
APT021196,WS0003,C006139,MC008770,2026-03-06 22:05:07,2026-03-19 01:17:07,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036361,PERIODIC,SYNTHETIC,1.3.0
APT021197,WS0001,C006140,MC008771,2023-06-16 14:15:00,2023-06-27 16:04:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036362,PERIODIC,SYNTHETIC,1.3.0
APT021198,WS0001,C006140,MC008771,2024-01-26 13:43:05,2024-01-27 16:36:05,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036363,PERIODIC,SYNTHETIC,1.3.0
APT021199,WS0001,C006140,MC008772,2023-10-07 10:58:15,2023-10-15 05:54:15,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036365,PERIODIC,SYNTHETIC,1.3.0
APT021200,WS0001,C006140,MC008772,2024-02-29 00:45:18,2024-03-07 19:51:18,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036366,PERIODIC,SYNTHETIC,1.3.0
APT021201,WS0009,C006141,MC008773,2023-10-19 10:15:00,2023-10-26 15:44:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036370,PERIODIC,SYNTHETIC,1.3.0
APT021202,WS0002,C006142,MC008774,2023-08-28 03:37:51,2023-09-07 00:59:51,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036377,PERIODIC,SYNTHETIC,1.3.0
APT021203,WS0002,C006142,MC008774,2024-12-08 06:20:26,2024-12-12 04:34:26,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036379,PERIODIC,SYNTHETIC,1.3.0
APT021204,WS0002,C006142,MC008774,2025-06-08 21:46:13,2025-06-18 20:37:13,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036380,PERIODIC,SYNTHETIC,1.3.0
APT021205,WS0002,C006142,MC008774,2026-04-03 04:40:00,2026-04-11 23:38:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036381,PERIODIC,SYNTHETIC,1.3.0
APT021206,WS0005,C006143,MC008776,2021-08-30 12:00:00,2021-09-10 09:54:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036383,PERIODIC,SYNTHETIC,1.3.0
APT021207,WS0005,C006143,MC008776,2022-03-01 03:49:39,2022-03-07 02:27:39,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036384,PERIODIC,SYNTHETIC,1.3.0
APT021208,WS0005,C006143,MC008776,2022-10-26 13:39:59,2022-10-29 17:49:59,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036385,PERIODIC,SYNTHETIC,1.3.0
APT021209,WS0005,C006143,MC008776,2023-08-06 11:19:38,2023-08-16 10:12:38,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036387,PERIODIC,SYNTHETIC,1.3.0
APT021210,WS0005,C006143,MC008776,2023-11-26 05:30:42,2023-12-10 09:01:42,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036388,PERIODIC,SYNTHETIC,1.3.0
APT021211,WS0005,C006143,MC008776,2024-04-20 16:14:38,2024-04-29 16:33:38,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036389,PERIODIC,SYNTHETIC,1.3.0
APT021212,WS0005,C006143,MC008776,2024-09-23 08:07:20,2024-10-06 13:08:20,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036390,PERIODIC,SYNTHETIC,1.3.0
APT021213,WS0004,C006144,MC008777,2023-07-28 11:45:00,2023-08-03 16:54:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036392,PERIODIC,SYNTHETIC,1.3.0
APT021214,WS0004,C006144,MC008777,2023-12-01 03:53:45,2023-12-11 01:12:45,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036393,PERIODIC,SYNTHETIC,1.3.0
APT021215,WS0004,C006144,MC008777,2024-07-15 20:46:02,2024-07-19 22:32:02,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036394,PERIODIC,SYNTHETIC,1.3.0
APT021216,WS0004,C006144,MC008777,2025-01-01 15:49:37,2025-01-05 16:28:37,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036395,PERIODIC,SYNTHETIC,1.3.0
APT021217,WS0004,C006144,MC008777,2025-08-05 05:41:54,2025-08-08 06:32:54,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036396,PERIODIC,SYNTHETIC,1.3.0
APT021218,WS0004,C006144,MC008777,2025-12-14 07:27:13,2025-12-28 01:13:13,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036397,PERIODIC,SYNTHETIC,1.3.0
APT021219,WS0009,C006145,MC008778,2024-04-05 13:30:00,2024-04-16 12:48:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036398,PERIODIC,SYNTHETIC,1.3.0
APT021220,WS0009,C006145,MC008778,2026-08-14 20:18:59,2026-08-24 23:49:59,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036403,PERIODIC,SYNTHETIC,1.3.0
APT021221,WS0009,C006146,MC008779,2023-03-01 14:45:00,2023-03-02 10:15:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036404,PERIODIC,SYNTHETIC,1.3.0
APT021222,WS0009,C006146,MC008779,2024-06-07 13:39:45,2024-06-21 08:00:45,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036406,PERIODIC,SYNTHETIC,1.3.0
APT021223,WS0009,C006146,MC008779,2025-11-16 03:44:56,2025-11-30 01:03:56,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036408,PERIODIC,SYNTHETIC,1.3.0
APT021224,WS0001,C006147,MC008780,2024-04-19 12:00:00,2024-05-03 10:57:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036410,PERIODIC,SYNTHETIC,1.3.0
APT021225,WS0001,C006147,MC008780,2026-03-09 15:27:04,2026-03-19 14:05:04,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036412,PERIODIC,SYNTHETIC,1.3.0
APT021226,WS0003,C006148,MC008781,2022-03-02 07:08:35,2022-03-08 07:29:35,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036414,PERIODIC,SYNTHETIC,1.3.0
APT021227,WS0003,C006148,MC008781,2022-10-23 20:20:08,2022-10-28 23:09:08,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036415,PERIODIC,SYNTHETIC,1.3.0
APT021228,WS0003,C006148,MC008781,2023-11-12 13:56:45,2023-11-16 09:48:45,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036417,PERIODIC,SYNTHETIC,1.3.0
APT021229,WS0003,C006148,MC008781,2024-06-24 22:05:45,2024-07-07 00:11:45,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036418,PERIODIC,SYNTHETIC,1.3.0
APT021230,WS0003,C006148,MC008782,2021-11-03 09:30:00,2021-11-05 11:10:00,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036420,PERIODIC,SYNTHETIC,1.3.0
APT021231,WS0003,C006148,MC008782,2022-03-02 09:13:45,2022-03-05 07:25:45,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036421,PERIODIC,SYNTHETIC,1.3.0
APT021232,WS0003,C006148,MC008782,2022-07-18 11:53:30,2022-07-28 10:20:30,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036422,PERIODIC,SYNTHETIC,1.3.0
APT021233,WS0003,C006148,MC008782,2022-12-06 10:28:40,2022-12-19 10:04:40,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036423,PERIODIC,SYNTHETIC,1.3.0
APT021234,WS0003,C006148,MC008782,2024-01-15 08:05:22,2024-01-25 05:17:22,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036426,PERIODIC,SYNTHETIC,1.3.0
APT021235,WS0009,C006149,MC008783,2024-03-25 02:17:26,2024-03-27 05:15:26,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036430,PERIODIC,SYNTHETIC,1.3.0
APT021236,WS0009,C006149,MC008783,2025-12-31 13:20:18,2026-01-13 18:54:18,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036433,PERIODIC,SYNTHETIC,1.3.0
APT021237,WS0008,C006150,MC008784,2022-05-20 11:15:00,2022-06-01 17:26:00,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036434,PERIODIC,SYNTHETIC,1.3.0
APT021238,WS0008,C006150,MC008784,2022-09-10 15:26:14,2022-09-14 08:48:14,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036436,PERIODIC,SYNTHETIC,1.3.0
APT021239,WS0008,C006150,MC008784,2022-11-08 23:53:34,2022-11-18 22:11:34,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036438,PERIODIC,SYNTHETIC,1.3.0
APT021240,WS0008,C006150,MC008784,2022-12-21 18:19:35,2022-12-31 13:29:35,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036439,PERIODIC,SYNTHETIC,1.3.0
APT021241,WS0008,C006150,MC008784,2023-01-23 19:19:39,2023-01-31 15:11:39,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036440,PERIODIC,SYNTHETIC,1.3.0
APT021242,WS0008,C006150,MC008784,2023-02-19 18:48:05,2023-03-05 17:14:05,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036441,PERIODIC,SYNTHETIC,1.3.0
APT021243,WS0008,C006150,MC008784,2023-04-17 09:13:17,2023-04-20 14:31:17,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036442,PERIODIC,SYNTHETIC,1.3.0
APT021244,WS0008,C006150,MC008784,2023-05-21 05:31:31,2023-05-26 03:50:31,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036443,PERIODIC,SYNTHETIC,1.3.0
APT021245,WS0008,C006150,MC008784,2023-07-23 00:48:42,2023-07-27 23:21:42,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036445,PERIODIC,SYNTHETIC,1.3.0
APT021246,WS0008,C006150,MC008784,2023-08-08 08:28:08,2023-08-16 08:12:08,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036446,PERIODIC,SYNTHETIC,1.3.0
APT021247,WS0008,C006150,MC008784,2023-10-10 23:34:23,2023-10-15 20:47:23,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036448,PERIODIC,SYNTHETIC,1.3.0
APT021248,WS0008,C006150,MC008784,2023-11-07 02:49:13,2023-11-10 00:37:13,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036449,PERIODIC,SYNTHETIC,1.3.0
APT021249,WS0008,C006150,MC008784,2023-11-25 20:58:31,2023-12-07 23:26:31,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036450,PERIODIC,SYNTHETIC,1.3.0
APT021250,WS0008,C006150,MC008784,2023-12-29 08:01:24,2024-01-05 02:31:24,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036451,PERIODIC,SYNTHETIC,1.3.0
APT021251,WS0008,C006150,MC008784,2024-01-27 00:58:52,2024-02-02 03:25:52,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036452,PERIODIC,SYNTHETIC,1.3.0
APT021252,WS0008,C006150,MC008784,2024-04-14 16:46:44,2024-04-18 23:24:44,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036454,PERIODIC,SYNTHETIC,1.3.0
APT021253,WS0008,C006150,MC008784,2024-06-01 12:22:57,2024-06-07 08:50:57,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036455,PERIODIC,SYNTHETIC,1.3.0
APT021254,WS0008,C006150,MC008784,2024-06-29 10:31:52,2024-07-13 11:59:52,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036456,PERIODIC,SYNTHETIC,1.3.0
APT021255,WS0008,C006150,MC008784,2024-09-07 03:43:36,2024-09-18 22:47:36,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036458,PERIODIC,SYNTHETIC,1.3.0
APT021256,WS0008,C006150,MC008784,2024-10-23 08:03:35,2024-10-23 23:39:35,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036459,PERIODIC,SYNTHETIC,1.3.0
APT021257,WS0008,C006150,MC008784,2024-11-09 05:55:53,2024-11-20 00:06:53,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036460,PERIODIC,SYNTHETIC,1.3.0
APT021258,WS0008,C006150,MC008784,2024-12-18 02:24:01,2024-12-21 19:37:01,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036461,PERIODIC,SYNTHETIC,1.3.0
APT021259,WS0008,C006150,MC008784,2025-02-20 08:21:09,2025-02-26 00:58:09,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036463,PERIODIC,SYNTHETIC,1.3.0
APT021260,WS0008,C006150,MC008784,2025-05-01 21:31:03,2025-05-08 12:47:03,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036465,PERIODIC,SYNTHETIC,1.3.0
APT021261,WS0008,C006150,MC008784,2025-06-24 08:25:26,2025-06-29 06:41:26,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036467,PERIODIC,SYNTHETIC,1.3.0
APT021262,WS0008,C006150,MC008784,2025-07-26 02:08:56,2025-07-27 00:07:56,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036468,PERIODIC,SYNTHETIC,1.3.0
APT021263,WS0008,C006150,MC008784,2025-08-13 11:10:44,2025-08-20 09:19:44,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036469,PERIODIC,SYNTHETIC,1.3.0
APT021264,WS0008,C006150,MC008784,2025-10-17 05:21:32,2025-10-17 19:41:32,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036471,PERIODIC,SYNTHETIC,1.3.0
APT021265,WS0008,C006150,MC008784,2025-11-12 07:50:53,2025-11-15 05:55:53,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036472,PERIODIC,SYNTHETIC,1.3.0
APT021266,WS0008,C006150,MC008784,2025-11-28 18:03:52,2025-12-10 01:17:52,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036473,PERIODIC,SYNTHETIC,1.3.0
APT021267,WS0008,C006150,MC008784,2025-12-20 15:18:58,2026-01-03 10:09:58,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036474,PERIODIC,SYNTHETIC,1.3.0
APT021268,WS0008,C006150,MC008784,2026-02-04 02:38:40,2026-02-10 05:30:40,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036475,PERIODIC,SYNTHETIC,1.3.0
APT021269,WS0008,C006150,MC008785,2022-10-28 18:08:21,2022-11-03 16:13:21,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036477,PERIODIC,SYNTHETIC,1.3.0
APT021270,WS0008,C006150,MC008785,2023-04-10 15:13:09,2023-04-15 06:53:09,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036479,PERIODIC,SYNTHETIC,1.3.0
APT021271,WS0008,C006150,MC008785,2023-06-18 12:41:02,2023-06-26 12:20:02,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036480,PERIODIC,SYNTHETIC,1.3.0
APT021272,WS0008,C006150,MC008785,2023-10-27 15:50:53,2023-11-05 16:30:53,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036482,PERIODIC,SYNTHETIC,1.3.0
APT021273,WS0008,C006150,MC008785,2024-01-22 13:47:46,2024-01-28 16:33:46,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036483,PERIODIC,SYNTHETIC,1.3.0
APT021274,WS0008,C006150,MC008785,2024-03-29 06:07:04,2024-04-10 04:46:04,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036484,PERIODIC,SYNTHETIC,1.3.0
APT021275,WS0008,C006150,MC008785,2024-06-24 22:30:33,2024-06-29 16:49:33,REPAIR,WHATSAPP,CONVERTED_TO_SERVICE,SVC036485,REPAIR,SYNTHETIC,1.3.0
APT021276,WS0008,C006150,MC008785,2024-08-30 01:00:48,2024-09-05 04:41:48,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036486,PERIODIC,SYNTHETIC,1.3.0
APT021277,WS0008,C006150,MC008785,2024-11-30 14:16:20,2024-12-11 13:08:20,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036488,PERIODIC,SYNTHETIC,1.3.0
APT021278,WS0008,C006150,MC008785,2025-03-04 21:29:35,2025-03-19 01:55:35,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036490,PERIODIC,SYNTHETIC,1.3.0
APT021279,WS0008,C006150,MC008785,2025-06-04 04:09:49,2025-06-09 09:06:49,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036491,PERIODIC,SYNTHETIC,1.3.0
APT021280,WS0008,C006150,MC008785,2025-11-19 11:17:03,2025-11-26 13:13:03,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036494,PERIODIC,SYNTHETIC,1.3.0
APT021281,WS0010,C006154,MC008789,2023-10-28 16:00:00,2023-11-02 15:44:00,BREAKDOWN,WHATSAPP,CONVERTED_TO_SERVICE,SVC036496,BREAKDOWN,SYNTHETIC,1.3.0
APT021282,WS0010,C006154,MC008789,2024-02-12 10:58:38,2024-02-20 09:29:38,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036497,PERIODIC,SYNTHETIC,1.3.0
APT021283,WS0010,C006154,MC008789,2024-10-12 12:02:28,2024-10-20 13:12:28,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036498,PERIODIC,SYNTHETIC,1.3.0
APT021284,WS0010,C006154,MC008789,2025-02-18 20:19:03,2025-02-22 21:22:03,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036499,PERIODIC,SYNTHETIC,1.3.0
APT021285,WS0006,C006155,MC008790,2022-11-02 20:16:00,2022-11-12 18:56:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036502,PERIODIC,SYNTHETIC,1.3.0
APT021286,WS0006,C006155,MC008790,2023-03-08 11:54:02,2023-03-09 07:45:02,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036503,PERIODIC,SYNTHETIC,1.3.0
APT021287,WS0006,C006155,MC008790,2023-10-09 13:09:58,2023-10-16 12:35:58,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036505,PERIODIC,SYNTHETIC,1.3.0
APT021288,WS0006,C006155,MC008790,2023-12-29 22:25:31,2024-01-10 01:17:31,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036506,PERIODIC,SYNTHETIC,1.3.0
APT021289,WS0006,C006155,MC008790,2024-05-07 05:57:39,2024-05-16 23:35:39,PERIODIC,WHATSAPP,CONVERTED_TO_SERVICE,SVC036507,PERIODIC,SYNTHETIC,1.3.0
APT021290,WS0006,C006155,MC008790,2024-08-16 11:33:07,2024-08-19 13:24:07,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036508,PERIODIC,SYNTHETIC,1.3.0
APT021291,WS0006,C006155,MC008790,2024-11-16 02:57:54,2024-11-18 19:49:54,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036509,PERIODIC,SYNTHETIC,1.3.0
APT021292,WS0006,C006155,MC008790,2025-02-09 15:33:39,2025-02-19 09:33:39,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036510,PERIODIC,SYNTHETIC,1.3.0
APT021293,WS0001,C006156,MC008791,2023-10-26 15:00:00,2023-11-04 14:07:00,PERIODIC,MOBILE_APP,CONVERTED_TO_SERVICE,SVC036511,PERIODIC,SYNTHETIC,1.3.0
APT021294,WS0001,C006156,MC008791,2024-01-31 22:18:19,2024-02-08 23:17:19,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036512,PERIODIC,SYNTHETIC,1.3.0
APT021295,WS0001,C006156,MC008791,2024-03-22 16:13:57,2024-04-02 18:43:57,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036513,PERIODIC,SYNTHETIC,1.3.0
APT021296,WS0001,C006156,MC008791,2024-08-15 12:38:00,2024-08-22 10:56:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036515,PERIODIC,SYNTHETIC,1.3.0
APT021297,WS0001,C006156,MC008791,2025-01-31 19:28:32,2025-02-06 01:03:32,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036518,PERIODIC,SYNTHETIC,1.3.0
APT021298,WS0009,C006157,MC008792,2022-03-22 15:30:00,2022-03-26 14:12:00,PERIODIC,PHONE,CONVERTED_TO_SERVICE,SVC036520,PERIODIC,SYNTHETIC,1.3.0
APT021299,WS0009,C006157,MC008792,2023-04-22 04:39:04,2023-05-01 05:00:04,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036522,PERIODIC,SYNTHETIC,1.3.0
APT021300,WS0009,C006157,MC008792,2023-11-16 21:07:20,2023-11-28 16:14:20,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036523,PERIODIC,SYNTHETIC,1.3.0
APT021301,WS0009,C006157,MC008792,2024-06-22 00:28:11,2024-07-02 05:22:11,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036524,PERIODIC,SYNTHETIC,1.3.0
APT021302,WS0009,C006157,MC008792,2025-03-09 02:47:54,2025-03-16 21:27:54,PERIODIC,WEB,CONVERTED_TO_SERVICE,SVC036525,PERIODIC,SYNTHETIC,1.3.0
