motorcycle_id,event_at,outcome,event_type,behavior_group,usage_type,policy_group,days_due_ratio,km_due_ratio,max_due_ratio,hazard
MC006037,2026-06-25 00:00:00,NO_SHOW,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_50_AIR_BELT,0.45870408396075746,1.2489939068100357,1.2489939068100357,0.027402457485889126
MC006037,2026-08-06 15:00:00,SERVICE,TIRE,SLIGHTLY_LATE,TOURING,ICE_50_AIR_BELT,0.5736938170203058,1.563849462365591,1.563849462365591,0.017174963025328324
MC006040,2025-06-27 12:00:00,SERVICE,TIRE,IRREGULAR,COMMUTER,ICE_50_AIR_BELT,0.3616366897355946,3.051533333333335,3.051533333333335,0.03239912826464547
MC006040,2025-11-28 12:00:00,SERVICE,BREAKDOWN,IRREGULAR,COMMUTER,ICE_50_AIR_BELT,0.4202600958247775,4.161938888888889,4.161938888888889,0.003810174538083776
MC006040,2026-04-10 15:00:00,SERVICE,TIRE,IRREGULAR,COMMUTER,ICE_50_AIR_BELT,0.36276522929500343,2.3338111111111113,2.3338111111111113,0.03226801604315491
MC006040,2026-06-12 09:00:00,SERVICE,TIRE,IRREGULAR,COMMUTER,ICE_50_AIR_BELT,0.17077344284736481,1.6175333333333304,1.6175333333333304,0.02011297585155626
MC006041,2025-08-31 12:00:00,SERVICE,TIRE,IRREGULAR,COMMUTER,ICE_125_LIQUID_BELT,0.6317392640758486,4.440766129032258,4.440766129032258,0.0323999999478753
MC006041,2026-03-15 15:00:00,SERVICE,TIRE,IRREGULAR,COMMUTER,ICE_125_LIQUID_BELT,0.5352498288843258,2.895268817204303,2.895268817204303,0.03239739735528685
MC006041,2026-05-17 13:00:00,SERVICE,BREAKDOWN,IRREGULAR,COMMUTER,ICE_125_LIQUID_BELT,0.17077344284736481,1.1788037634408586,1.1788037634408586,0.004828210061493967
MC006042,2026-02-02 14:00:00,SERVICE,PERIODIC,IRREGULAR,SEASONAL,ICE_125_LIQUID_BELT,0.9747210497629731,1.1452380952380954,1.1452380952380954,0.02911573811268947
MC006044,2023-10-10 10:00:00,SERVICE,TIRE,SLIGHTLY_LATE,WEEKEND,ICE_125_SCOOTER_BELT,1.0334398053083884,1.4983451612903227,1.4983451612903227,0.01353843870680946
MC006044,2024-12-03 00:00:00,NO_SHOW,TIRE,SLIGHTLY_LATE,WEEKEND,ICE_125_SCOOTER_BELT,1.1487565594341775,1.7482516129032257,1.7482516129032257,0.026007507372336404
MC006044,2025-03-04 08:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,WEEKEND,ICE_125_SCOOTER_BELT,1.3979009810631986,2.009445161290323,2.009445161290323,0.0019980009534944576
MC006044,2026-02-03 10:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,WEEKEND,ICE_125_SCOOTER_BELT,0.919005247547342,1.6092346774193547,1.6092346774193547,0.0017751813826146475
MC006045,2024-10-22 09:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_SMALL_SCOOTER_BELT,0.38287467995031305,1.9801451612903214,1.9801451612903214,0.030898218395540113
MC006045,2024-10-29 12:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COMMUTER,ICE_SMALL_SCOOTER_BELT,0.01813826146475017,0.09081935483871202,0.09081935483871202,0.003092151038799779
MC006045,2025-02-04 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_SMALL_SCOOTER_BELT,0.2669404517453799,1.2057604838709668,1.2057604838709668,0.025669903353183417
MC006045,2025-05-27 16:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_SMALL_SCOOTER_BELT,0.3051562856490988,1.7147233870967757,1.7147233870967757,0.02472224227302429
MC006045,2025-08-19 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_SMALL_SCOOTER_BELT,0.22815423226100842,1.2968096774193545,1.2968096774193545,0.028223809344717386
MC006045,2026-01-27 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_SMALL_SCOOTER_BELT,0.4394250513347023,2.209793548387097,2.209793548387097,0.03724379716467779
MC006048,2024-03-07 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,0.8610103429918625,0.9754967741935485,0.9754967741935485,0.051108605783678165
MC006048,2025-01-30 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,0.8992699064567647,1.2106161290322577,1.2106161290322577,0.066250110458493
MC006048,2025-10-23 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,0.7265571526351814,0.9147580645161288,0.9147580645161288,0.030918540044467577
MC006048,2026-04-16 00:00:00,NO_SHOW,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,0.47821127081907366,0.5431790322580651,0.5431790322580651,0.010234555471606297
MC006048,2026-07-23 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,0.7465206479580196,0.9756903225806455,0.9756903225806455,0.05113820819911014
MC006051,2026-07-03 10:00:00,SERVICE,PERIODIC,REGULAR,WEEKEND,ICE_50_AIR_CHAIN,0.5549832686896342,3.9314247311827977,3.9314247311827977,0.12226056180214845
MC006053,2025-08-13 12:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.32346059269399446,2.795887096774192,2.795887096774192,0.03239478197786958
MC006053,2025-10-29 12:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.20944558521560575,1.769612903225808,1.769612903225808,0.006569886490767613
MC006053,2026-02-18 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.3052703627652293,1.5068333333333332,1.5068333333333332,0.04678037940643434
MC006054,2024-09-12 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,0.8407858962658757,1.679376666666667,1.679376666666667,0.048359414387184385
MC006054,2025-02-13 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,0.4201460187086471,0.7480661904761903,0.7480661904761903,0.010619837254747508
MC006054,2025-12-18 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,0.8423454255076432,1.870792626728111,1.870792626728111,0.047616754020482155
MC006059,2024-06-05 00:00:00,NO_SHOW,PERIODIC,IRREGULAR,WEEKEND,ICE_50_AIR_CHAIN,0.6493130022561919,2.2822166666666646,2.2822166666666646,0.05511059403065955
MC006059,2024-08-21 10:00:00,SERVICE,TIRE,IRREGULAR,WEEKEND,ICE_50_AIR_CHAIN,0.8601275128653636,3.356774193548389,3.356774193548389,0.03239989709318293
MC006059,2024-12-11 10:00:00,SERVICE,PERIODIC,IRREGULAR,WEEKEND,ICE_50_AIR_CHAIN,0.3054985169974903,1.257768817204298,1.257768817204298,0.024515533902236153
MC006059,2025-06-25 00:00:00,NO_SHOW,PERIODIC,IRREGULAR,WEEKEND,ICE_50_AIR_CHAIN,0.5354779831165868,2.3113958781362016,2.3113958781362016,0.05523661686174636
MC006059,2025-07-23 12:00:00,SERVICE,TIRE,IRREGULAR,WEEKEND,ICE_50_AIR_CHAIN,0.6121378051562857,2.854,2.854,0.032396525736183714
MC006059,2025-12-03 14:00:00,SERVICE,PERIODIC,IRREGULAR,WEEKEND,ICE_50_AIR_CHAIN,0.36276522929500343,1.1798225806451617,1.1798225806451617,0.022375431210429
MC006059,2026-03-18 09:00:00,SERVICE,PERIODIC,IRREGULAR,WEEKEND,ICE_50_AIR_CHAIN,0.28587725302304356,1.046112903225808,1.046112903225808,0.0238029105003392
MC006059,2026-08-19 14:00:00,SERVICE,TIRE,IRREGULAR,WEEKEND,ICE_50_AIR_CHAIN,0.4206023271731691,1.7171881720430102,1.7171881720430102,0.024822475107500245
MC006061,2025-06-10 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_50_AIR_CHAIN,0.5156403528785458,2.237294444444444,2.237294444444444,0.09192401915737303
MC006061,2025-07-22 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_50_AIR_CHAIN,0.11396303901437371,0.7893883512544805,0.7893883512544805,0.017077516235724937
MC006061,2025-10-14 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_50_AIR_CHAIN,0.22826830937713893,1.5017043010752678,1.5017043010752678,0.049438604144104815
MC006061,2026-02-03 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_50_AIR_CHAIN,0.3056125941136208,1.0469224270353297,1.0469224270353297,0.03607500154079814
MC006061,2026-07-14 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_50_AIR_CHAIN,0.43988135979922427,2.3892657450076804,2.3892657450076804,0.08682016455029737
MC006062,2024-12-18 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,0.7080243744771465,1.2456451612903228,1.2456451612903228,0.040546705191198004
MC006062,2025-12-31 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,1.0335386721423683,1.4135612903225803,1.4135612903225803,0.04666714229312024
MC006063,2026-07-01 00:00:00,CANCELLED,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_SMALL_SCOOTER_BELT,0.4192527315131696,1.3865967741935485,1.3865967741935485,0.06533216697369101
MC006065,2025-03-24 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,OFFROAD,ICE_125_AIR_BELT,0.3449267688290618,0.9666483870967728,0.9666483870967728,0.02301491472091597
MC006065,2025-08-11 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,OFFROAD,ICE_125_AIR_BELT,0.3820442619210586,1.1960451612903242,1.1960451612903242,0.033707115050149665
MC006065,2026-01-05 11:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,OFFROAD,ICE_125_AIR_BELT,0.4008669860825918,0.8182903225806455,0.8182903225806455,0.0023786149897330596
MC006065,2026-08-17 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,OFFROAD,ICE_125_AIR_BELT,0.6120237280401551,1.4746161290322577,1.4746161290322577,0.04279432076381641
MC006066,2025-11-25 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.7641249334550155,1.6248166666666657,1.6248166666666657,0.057748192166553795
MC006066,2026-07-14 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.6311886835500798,1.0947155913978495,1.0947155913978495,0.049972460580907145
MC006067,2026-03-16 09:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.3054890105711461,2.0308333333333333,2.0308333333333333,0.0018390440793976726
MC006072,2024-04-28 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_SMALL_SCOOTER_BELT,1.3017839125915784,1.34635,1.34635,0.07265817142243428
MC006072,2024-11-10 00:00:00,CANCELLED,REPAIR,SLIGHTLY_LATE,COMMUTER,ICE_SMALL_SCOOTER_BELT,0.5357061373488478,0.7524866666666669,0.7524866666666669,0.0025634482546201235
MC006072,2025-05-25 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_SMALL_SCOOTER_BELT,1.0723248916267398,1.1180112903225803,1.1180112903225803,0.057021502674282305
MC006072,2025-06-29 00:00:00,CANCELLED,REPAIR,SLIGHTLY_LATE,COMMUTER,ICE_SMALL_SCOOTER_BELT,0.09422769792379648,0.1296787096774191,0.1296787096774191,0.0027025858316221765
MC006072,2026-05-10 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_SMALL_SCOOTER_BELT,0.9566506958704084,0.9027677419354848,0.9566506958704084,0.038354679208299304
MC006073,2025-12-16 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_CHAIN,0.8814864248231805,0.1092,0.8814864248231805,0.019941666309982835
MC006073,2026-06-09 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_CHAIN,0.4780971937029432,0.036156666666666566,0.4780971937029432,0.005580262193666683
MC006074,2026-07-20 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.18966461327857634,0.8809731182795698,0.8809731182795698,0.017856444355969274
MC006075,2025-12-07 13:00:00,SERVICE,PERIODIC,REGULAR,TOURING,ICE_SMALL_SCOOTER_BELT,0.26698313559966536,0.8852354838709674,0.8852354838709674,0.016735427418719667
MC006075,2026-02-15 00:00:00,NO_SHOW,PERIODIC,REGULAR,TOURING,ICE_SMALL_SCOOTER_BELT,0.19016655258955054,0.48451451612903257,0.48451451612903257,0.0040067641514892815
MC006077,2026-03-02 13:00:00,SERVICE,TIRE,SLIGHTLY_LATE,WEEKEND,ICE_50_AIR_CHAIN,0.2083926217456334,1.6679354838709697,1.6679354838709697,0.02265321080834705
MC006077,2026-06-08 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_50_AIR_CHAIN,0.26682637462924935,3.1828978494623636,3.1828978494623636,0.07196846630112615
MC006079,2024-03-29 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.919917864476386,0.7026155913978495,0.919917864476386,0.021222516027731876
MC006082,2024-06-09 00:00:00,NO_SHOW,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_125_LIQUID_BELT,0.6880174981620909,0.9925694444444441,0.9925694444444441,0.07367531118132618
MC006082,2024-07-14 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_125_LIQUID_BELT,0.7838422757117145,1.2527715053763446,1.2527715053763446,0.11025061646166713
MC006082,2024-10-20 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_125_LIQUID_BELT,0.2665982203969884,0.7628145161290316,0.7628145161290316,0.02249385695001079
MC006082,2025-03-02 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_125_LIQUID_BELT,0.36230892083048144,0.7079973118279571,0.7079973118279571,0.024607017058670935
MC006082,2025-09-21 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_125_LIQUID_BELT,0.5544147843942505,1.4451888888888886,1.4451888888888886,0.10378308684186383
MC006082,2026-04-12 00:00:00,CANCELLED,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_125_LIQUID_BELT,0.5545288615103809,1.06258888888889,1.06258888888889,0.08803395398551224
MC006082,2026-05-03 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_125_LIQUID_BELT,0.6120237280401551,1.2177358422939069,1.2177358422939069,0.11636671606927242
MC006083,2025-10-25 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.22814101832838998,1.606844086021505,1.606844086021505,0.06711267878347678
MC006083,2025-12-06 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.1132785763175907,0.6262419354838736,0.6262419354838736,0.008308134062722985
MC006083,2026-03-07 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.24743326488706366,1.2336451612903183,1.2336451612903183,0.06949748810447912
MC006083,2026-05-23 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.20910335386721424,1.09372043010753,1.09372043010753,0.061921970845843215
MC006083,2026-08-01 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.19039470682181156,1.1687150537634394,1.1687150537634394,0.057863559337573776
MC006086,2024-10-16 08:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_CHAIN,1.4948665297741273,0.3612,1.4948665297741273,0.0022158893908282
MC006086,2025-01-01 16:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_CHAIN,0.20990189368012777,0.029245161290322723,0.20990189368012777,0.0022622685831622177
MC006087,2025-12-01 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.3813712069358886,0.6821774193548387,0.6821774193548387,0.006689366444084184
MC006087,2026-06-29 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.5740360483686973,0.874264247311828,0.874264247311828,0.02050046096930862
MC006088,2026-06-26 10:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.9761013828681522,1.8727250000000009,1.8727250000000009,0.10491001752698488
MC006089,2026-05-31 00:00:00,NO_SHOW,REPAIR,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.0559163878114939,0.13397849462365655,0.13397849462365655,0.0021082354551676934
MC006090,2025-02-05 14:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,SEASONAL,ICE_125_AIR_BELT,0.3245025920855832,0.48975,0.48975,0.00190124674880219
MC006090,2025-09-10 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_125_AIR_BELT,0.5925165411818389,1.15685,1.15685,0.028011737334589976
MC006091,2026-08-22 00:00:00,NO_SHOW,TIRE,SLIGHTLY_LATE,SEASONAL,ICE_125_AIR_CHAIN,0.7835133850482926,1.8364,1.8364,0.028601604055564125
MC006092,2024-11-07 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.11314516946789363,1.1962888888888896,1.1962888888888896,0.04936092492527039
MC006092,2025-03-27 00:00:00,CANCELLED,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.38227241615331964,2.993539068100358,2.993539068100358,0.11750473257722445
MC006092,2025-04-17 11:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.4397672826830938,3.5800944444444442,3.5800944444444442,0.032399978445498606
MC006092,2025-05-08 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.05624001825233858,0.6209177419354843,0.6209177419354843,0.0126676506727363
MC006092,2025-11-20 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.5349075975359343,5.711348924731181,5.711348924731181,0.08349877650850075
MC006092,2026-03-12 12:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.3051562856490988,2.8919897849462384,2.8919897849462384,0.03239733693034583
MC006095,2025-08-05 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TRACK,ICE_50_AIR_BELT,0.17239039090425126,2.1561236559139796,2.1561236559139796,0.07999442607611125
MC006095,2025-12-16 15:00:00,SERVICE,TIRE,SLIGHTLY_LATE,TRACK,ICE_50_AIR_BELT,0.36276522929500343,3.5833763440860205,3.5833763440860205,0.03239997893503163
MC006095,2026-03-31 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TRACK,ICE_50_AIR_BELT,0.2857631759069131,3.066118279569894,3.066118279569894,0.0916030375582702
MC006095,2026-06-09 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TRACK,ICE_50_AIR_BELT,0.189824321241159,3.111809498207886,3.111809498207886,0.09810842653991596
MC006095,2026-07-21 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TRACK,ICE_50_AIR_BELT,0.11407711613050421,1.5464431899641544,1.5464431899641544,0.07188762478500611
MC006096,2026-01-01 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TRACK,ICE_125_AIR_CHAIN,0.7259067863208863,0.23206451612903256,0.7259067863208863,0.011180121868219485
MC006096,2026-07-23 10:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,TRACK,ICE_125_AIR_CHAIN,0.5543007072781201,0.12622258064516062,0.5543007072781201,0.002183122445522602
MC006100,2026-05-18 11:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,1.1687245544654854,1.9920107526881716,1.9920107526881716,0.031012726178432596
MC006101,2025-05-24 12:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,COURIER,ICE_125_AIR_BELT,0.4012643547037798,0.5292387096774197,0.5292387096774197,0.0026506228610540723
MC006101,2026-04-04 00:00:00,NO_SHOW,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_125_AIR_BELT,0.8610540725530459,1.1425246236559135,1.1425246236559135,0.04422269647734402
MC006101,2026-07-25 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_125_AIR_BELT,1.1676933607118412,1.6766677419354834,1.6766677419354834,0.06341913391673276
MC006102,2025-08-20 11:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.03814415544908358,0.1581612903225808,0.1581612903225808,0.0013732337440109513
MC006102,2025-12-24 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.3437143509012092,1.2188870967741945,1.2188870967741945,0.02523606517194433
MC006102,2026-06-17 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.47786903947068216,1.3995516129032257,1.3995516129032257,0.043126572986796376
MC006103,2025-06-21 00:00:00,CANCELLED,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.5340826298577839,1.5581999999999996,1.5581999999999996,0.016859073962043628
MC006103,2025-12-20 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,1.0323714731158262,3.5199838709677422,3.5199838709677422,0.04152411709016221
MC006105,2025-10-19 12:00:00,SERVICE,PERIODIC,REGULAR,COMMUTER,ICE_50_AIR_CHAIN,0.7652694754987706,1.8598279569892475,1.8598279569892475,0.045167378105191405
MC006105,2026-07-19 11:00:00,SERVICE,TIRE,REGULAR,COMMUTER,ICE_50_AIR_CHAIN,0.7460643394934976,1.633806451612904,1.633806451612904,0.02096304064735644
MC006106,2025-11-04 15:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,COMMUTER,ICE_125_SCOOTER_BELT,0.9181211498973306,0.6622266666666663,0.9181211498973306,0.002803207186858316
MC006107,2024-01-26 09:00:00,SERVICE,PERIODIC,IRREGULAR,COURIER,ICE_250_LIQUID_CHAIN,1.1300016477805663,0.25741935483870965,1.1300016477805663,0.06538033717229726
MC006107,2024-06-14 12:00:00,SERVICE,REPAIR,IRREGULAR,COURIER,ICE_250_LIQUID_CHAIN,0.38227241615331964,0.09171064516129036,0.38227241615331964,0.0016825528405201916
MC006107,2025-05-16 12:00:00,SERVICE,PERIODIC,IRREGULAR,COURIER,ICE_250_LIQUID_CHAIN,0.91854893908282,0.22716999999999998,0.91854893908282,0.051707341820678036
MC006107,2025-06-06 10:00:00,SERVICE,BREAKDOWN,IRREGULAR,COURIER,ICE_250_LIQUID_CHAIN,0.05612594113620808,0.02478666666666668,0.05612594113620808,0.0015467617975704678
MC006107,2026-03-27 16:00:00,SERVICE,PERIODIC,IRREGULAR,COURIER,ICE_250_LIQUID_CHAIN,0.8037873602555327,0.2094036559139784,0.8037873602555327,0.030985069824839083
MC006109,2025-06-28 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_125_AIR_BELT,1.322381930184805,1.4481666666666666,1.4481666666666666,0.07438463981640384
MC006109,2026-06-20 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_125_AIR_BELT,0.9761578827287247,1.1134633333333332,1.1134633333333332,0.05255102126868833
MC006110,2026-06-19 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.26608823231170936,1.7830611111111114,1.7830611111111114,0.07292591694793796
MC006111,2024-06-08 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.1897336933100109,0.708625,0.708625,0.01621097995113823
MC006111,2025-03-08 08:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.7464065708418891,2.478966397849462,2.478966397849462,0.03235209460007323
MC006111,2025-12-20 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.784850558977869,2.6857795698924725,2.6857795698924725,0.07857737753696172
MC006111,2026-06-06 10:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.45824777549623547,1.632190143369177,1.632190143369177,0.09445711772566887
MC006112,2026-04-13 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_200_LIQUID_CHAIN,1.1873567698430807,0.17521666666666644,1.1873567698430807,0.06400930056969345
MC006112,2026-08-10 15:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,WEEKEND,ICE_200_LIQUID_CHAIN,0.648414328085786,0.29438333333333355,0.648414328085786,0.002514614484360016
MC006113,2026-01-03 00:00:00,NO_SHOW,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_125_AIR_CHAIN,0.45789131619641543,2.366951612903227,2.366951612903227,0.048976532733352715
MC006113,2026-06-06 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_125_AIR_CHAIN,0.879520337414759,4.76325,4.76325,0.06604877449055928
MC006115,2023-09-06 10:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.13254439501102747,3.2665055555555544,3.2665055555555544,0.10047700808475908
MC006115,2023-11-08 12:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.17134382842801735,3.520827777777779,3.520827777777779,0.032399967362856975
MC006115,2023-12-20 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.1136208076659822,1.7493225806451616,1.7493225806451616,0.07966928929192246
MC006115,2024-01-31 10:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.1133926534337212,1.1625107526881717,1.1625107526881717,0.056741607344464484
MC006115,2024-07-10 00:00:00,CANCELLED,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.4396532055669633,6.965844086021505,6.965844086021505,0.12464586656922066
MC006115,2024-09-11 14:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.6121378051562857,10.695283333333336,10.695283333333336,0.03239999999999701
MC006115,2024-10-30 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.1325576089436459,2.4191682795698872,2.4191682795698872,0.09053856813472509
MC006115,2025-01-15 00:00:00,NO_SHOW,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.20955966233173626,2.198026881720434,2.198026881720434,0.09758565963827491
