service_id,workshop_id,customer_id,motorcycle_id,appointment_id,service_type_code,primary_trigger_task,trigger_due_km,trigger_due_date,service_delay_days,arrival_mode,received_at,odometer_km,mileage_source,mileage_quality_flag,is_mileage_estimated,status,estimated_delivery_at,completed_at,delivered_at,customer_complaint,technician_notes,labor_minutes_pre_task,labor_total,parts_total,discount_total,tax_total,grand_total,is_breakdown,is_warranty,capture_origin,data_origin,generator_version,random_seed,scenario_id,maintenance_overdue_days_pre_service,maintenance_overdue_km_pre_service,overdue_maintenance_days_at_failure,overdue_maintenance_km_at_failure,previous_failure_count,failure_hazard_score,primary_fault_component,failure_severity
SVC017756,WS0004,C003037,MC004305,APT010259,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2023-10-03 11:02:00,5925,MANUAL,VALID,0,DELIVERED,2023-10-03 11:02:00,2023-10-03 11:02:00,2023-10-03 11:09:00,Kilometre bakımı için servise getirildi.,,100,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0389742,,
SVC017757,WS0004,C003037,MC004306,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2021-10-11 15:39:00,3802,MANUAL,VALID,0,DELIVERED,2021-10-11 15:39:00,2021-10-11 15:39:00,2021-10-11 15:39:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,87,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0172896,,
SVC017758,WS0004,C003037,MC004306,APT010260,PERIODIC,ENGINE_OIL_CHANGE,6802.0,2022-10-11 21:39:00.000000000,0.0,APPOINTMENT,2022-02-14 14:23:56,5286,ESTIMATED,ESTIMATED,1,DELIVERED,2022-02-14 14:23:56,2022-02-14 14:23:56,2022-02-14 14:23:56,Kilometre bakımı için servise getirildi.,,107,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0210741,,
SVC017759,WS0004,C003037,MC004306,,PERIODIC,ENGINE_OIL_CHANGE,8286.0,2023-02-14 20:23:56.178503768,0.0,WALK_IN,2022-10-04 06:03:58,9252,MANUAL,VALID,0,DELIVERED,2022-10-04 06:03:58,2022-10-04 06:15:58,2022-10-04 06:43:58,Kilometre bakımı için servise getirildi.,,65,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0252581,,
SVC017760,WS0004,C003037,MC004306,APT010261,PERIODIC,ENGINE_OIL_CHANGE,12252.0,2023-10-04 12:03:57.608753744,0.0,APPOINTMENT,2023-03-02 17:12:44,10944,MANUAL,VALID,0,DELIVERED,2023-03-02 17:12:44,2023-03-02 22:12:44,2023-03-02 23:20:44,Genel bakım ve kontroller talep edildi.,,79,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,966.0,,,0,0.028478,,
SVC017761,WS0003,C003038,MC004307,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2025-05-06 16:46:00,87980,MANUAL,VALID,0,DELIVERED,2025-05-06 16:46:00,2025-05-06 17:54:00,2025-05-06 17:54:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,88,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0643826,,
SVC017762,WS0003,C003038,MC004307,APT010262,PERIODIC,ENGINE_OIL_CHANGE,93980.0,2026-05-06 22:46:00.000000000,0.0,APPOINTMENT,2025-07-27 17:59:16,94105,MANUAL,VALID,0,DELIVERED,2025-07-27 17:59:16,2025-07-27 22:38:16,2025-07-27 22:38:16,Genel bakım ve kontroller talep edildi.,,99,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0778793,,
SVC017763,WS0003,C003038,MC004307,,PERIODIC,ENGINE_OIL_CHANGE,100105.0,2026-07-27 23:59:15.579595835,0.0,WALK_IN,2025-10-15 12:55:19,100295,MANUAL,VALID,0,DELIVERED,2025-10-15 12:55:19,2025-10-15 12:55:19,2025-10-15 18:36:19,Periyodik bakım zamanı geldi.,,146,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,125.0,,,0,0.0690526,,
SVC017764,WS0003,C003038,MC004307,APT010263,PERIODIC,ENGINE_OIL_CHANGE,106295.0,2026-10-15 18:55:18.647050413,0.0,APPOINTMENT,2026-01-13 17:48:57,106454,MANUAL,VALID,0,DELIVERED,2026-01-13 17:48:57,2026-01-13 18:15:57,2026-01-13 20:18:57,Periyodik bakım zamanı geldi.,,76,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,190.0,,,0,0.094732,,
SVC017765,WS0001,C003039,MC004308,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2024-08-05 09:15:00,15285,MANUAL,VALID,0,DELIVERED,2024-08-05 09:15:00,2024-08-05 15:54:00,2024-08-05 15:54:00,Periyodik bakım zamanı geldi.,,109,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.024705,,
SVC017766,WS0001,C003039,MC004308,APT010264,PERIODIC,ENGINE_OIL_CHANGE,20285.0,2025-08-05 15:15:00.000000000,0.0,APPOINTMENT,2025-08-02 19:26:08,17628,MANUAL,VALID,0,DELIVERED,2025-08-02 19:26:08,2025-08-03 00:50:08,2025-08-03 00:50:08,Kilometre bakımı için servise getirildi.,,104,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.030719,,
SVC017767,WS0001,C003039,MC004309,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2023-04-05 09:46:00,9347,MANUAL,VALID,0,DELIVERED,2023-04-07 09:46:00,2023-04-07 09:50:00,2023-04-10 12:36:00,Genel bakım ve kontroller talep edildi.,,102,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0229444,,
SVC017768,WS0001,C003039,MC004309,,PERIODIC,ENGINE_OIL_CHANGE,14347.0,2024-04-04 15:46:00.000000000,0.0,WALK_IN,2023-07-07 00:55:30,15748,MANUAL,VALID,0,DELIVERED,2023-07-07 00:55:30,2023-07-07 06:16:30,2023-07-07 06:16:30,Periyodik bakım zamanı geldi.,,66,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0249795,,
SVC017769,WS0001,C003039,MC004309,,PERIODIC,ENGINE_OIL_CHANGE,20748.0,2024-07-06 06:55:29.703500366,0.0,WALK_IN,2023-09-09 11:26:21,19708,MANUAL,VALID,0,DELIVERED,2023-09-12 11:26:21,2023-09-12 10:52:21,2023-09-12 14:35:21,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,142,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,1401.0,,,0,0.0267047,,
SVC017770,WS0001,C003039,MC004309,APT010265,PERIODIC,ENGINE_OIL_CHANGE,24708.0,2024-09-08 17:26:21.125510045,0.0,APPOINTMENT,2023-12-21 06:54:01,25134,CUSTOMER_REPORTED,VALID,0,DELIVERED,2023-12-21 06:54:01,2023-12-21 09:06:01,2023-12-22 11:38:01,Genel bakım ve kontroller talep edildi.,,100,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0294867,,
SVC017771,WS0001,C003039,MC004309,,PERIODIC,ENGINE_OIL_CHANGE,30134.0,2024-12-20 12:54:01.451234637,0.0,WALK_IN,2024-03-13 21:32:38,29432,MANUAL,VALID,0,DELIVERED,2024-03-13 21:32:38,2024-03-14 01:06:38,2024-03-14 04:45:38,Periyodik bakım zamanı geldi.,,198,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,426.0,,,0,0.0406783,,
SVC017772,WS0001,C003039,MC004309,APT010266,PERIODIC,ENGINE_OIL_CHANGE,34432.0,2025-03-14 03:32:37.502032210,0.0,APPOINTMENT,2024-06-09 19:55:29,35040,MANUAL,VALID,0,DELIVERED,2024-06-09 19:55:29,2024-06-09 19:55:29,2024-06-09 20:01:29,Genel bakım ve kontroller talep edildi.,,42,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0414045,,
SVC017773,WS0001,C003039,MC004309,APT010267,PERIODIC,ENGINE_OIL_CHANGE,40040.0,2025-06-10 01:55:28.669885173,0.0,APPOINTMENT,2024-08-11 18:14:41,38928,MANUAL,VALID,0,DELIVERED,2024-08-11 18:14:41,2024-08-11 20:31:41,2024-08-11 20:31:41,Kilometre bakımı için servise getirildi.,,143,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,608.0,,,0,0.04951,,
SVC017774,WS0001,C003039,MC004309,APT010268,PERIODIC,ENGINE_OIL_CHANGE,43928.0,2025-08-12 00:14:41.214730933,0.0,APPOINTMENT,2024-11-12 10:19:15,43476,MANUAL,VALID,0,DELIVERED,2024-11-12 10:19:15,2024-11-12 10:19:15,2024-11-13 14:36:15,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,146,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0507158,,
SVC017775,WS0001,C003039,MC004310,APT010269,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2023-09-07 11:30:00,35917,MANUAL,VALID,0,DELIVERED,2023-09-07 11:30:00,2023-09-07 11:30:00,2023-09-07 11:30:00,Kilometre bakımı için servise getirildi.,,137,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0355983,,
SVC017776,WS0001,C003039,MC004310,,PERIODIC,ENGINE_OIL_CHANGE,40917.0,2024-09-06 17:30:00.000000000,0.0,WALK_IN,2024-05-10 20:14:30,38337,MANUAL,VALID,0,DELIVERED,2024-05-10 20:14:30,2024-05-10 20:14:30,2024-05-11 14:45:30,Genel bakım ve kontroller talep edildi.,,145,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0417554,,
SVC017777,WS0001,C003039,MC004310,,PERIODIC,ENGINE_OIL_CHANGE,43337.0,2025-05-11 02:14:30.396731808,0.0,WALK_IN,2025-02-16 01:04:23,42558,MANUAL,VALID,0,DELIVERED,2025-02-16 01:04:23,2025-02-16 04:38:23,2025-02-16 06:21:23,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,94,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0421137,,
SVC017778,WS0001,C003039,MC004310,,PERIODIC,ENGINE_OIL_CHANGE,47558.0,2026-02-16 07:04:22.977278324,0.0,WALK_IN,2026-02-09 10:38:33,47963,MANUAL,VALID,0,DELIVERED,2026-02-09 10:38:33,2026-02-09 10:38:33,2026-02-09 10:38:33,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,147,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0443651,,
SVC017779,WS0009,C003040,MC004311,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2024-08-14 14:57:00,8404,MANUAL,VALID,0,DELIVERED,2024-08-14 14:57:00,2024-08-14 14:57:00,2024-08-16 11:10:00,Kilometre bakımı için servise getirildi.,,71,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0200204,,
SVC017780,WS0009,C003040,MC004311,APT010270,PERIODIC,ENGINE_OIL_CHANGE,13404.0,2025-08-14 20:57:00.000000000,0.0,APPOINTMENT,2025-06-17 22:57:25,9388,MANUAL,VALID,0,DELIVERED,2025-06-17 22:57:25,2025-06-17 22:57:25,2025-06-17 22:57:25,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,111,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0270566,,
SVC017781,WS0009,C003040,MC004311,,BREAKDOWN,FAULT_EVENT,21281.8,2026-06-02 00:00:00.000000000,,WALK_IN,2026-02-21 01:37:51,9983,MANUAL,VALID,0,DELIVERED,2026-02-21 01:37:51,2026-02-21 01:37:51,2026-02-21 01:37:51,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,130,,,,,,1,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,0.0,0.0,0,0.0289931,TRANSMISSION,MEDIUM
SVC017782,WS0008,C003042,MC004313,,PERIODIC,GENERAL_SAFETY_INSPECTION,,,0.0,WALK_IN,2026-03-22 10:04:00,24953,MANUAL,VALID,0,DELIVERED,2026-03-22 10:04:00,2026-03-23 13:12:00,2026-03-23 13:12:00,Motosiklet düzensiz çalışıyor.,,116,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0428902,,
SVC017783,WS0001,C003043,MC004314,APT010271,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2025-04-14 11:19:00,32751,MANUAL,VALID,0,DELIVERED,2025-04-14 11:19:00,2025-04-14 14:53:00,2025-04-14 14:53:00,Genel bakım ve kontroller talep edildi.,,116,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0274195,,
SVC017784,WS0001,C003043,MC004314,,PERIODIC,ENGINE_OIL_CHANGE,35751.0,2026-04-14 17:19:00.000000000,0.0,WALK_IN,2025-09-01 16:19:50,36377,MANUAL,VALID,0,DELIVERED,2025-09-01 16:19:50,2025-09-01 18:55:50,2025-09-02 12:12:50,Periyodik bakım zamanı geldi.,,148,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0295877,,
SVC017785,WS0001,C003043,MC004314,,PERIODIC,ENGINE_OIL_CHANGE,39377.0,2026-09-01 22:19:49.642041830,0.0,WALK_IN,2026-01-03 23:32:24,38626,MANUAL,VALID,0,DELIVERED,2026-01-03 23:32:24,2026-01-04 02:13:24,2026-01-04 02:13:24,Genel bakım ve kontroller talep edildi.,,83,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,626.0,,,0,0.0306488,,
SVC017786,WS0001,C003043,MC004315,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2025-01-28 13:22:00,13461,CUSTOMER_REPORTED,VALID,0,DELIVERED,2025-01-28 13:22:00,2025-01-28 17:00:00,2025-01-28 17:00:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,72,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0344085,,
SVC017787,WS0001,C003043,MC004315,,PERIODIC,ENGINE_OIL_CHANGE,18461.0,2026-01-28 19:22:00.000000000,0.0,WALK_IN,2025-07-31 00:55:25,19127,MANUAL,VALID,0,DELIVERED,2025-07-31 00:55:25,2025-07-31 00:55:25,2025-07-31 00:55:25,Genel bakım ve kontroller talep edildi.,,103,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0421192,,
SVC017788,WS0001,C003043,MC004315,,PERIODIC,ENGINE_OIL_CHANGE,24127.0,2026-07-31 06:55:24.872195554,0.0,WALK_IN,2025-11-06 15:39:19,22787,MANUAL,VALID,0,DELIVERED,2025-11-06 15:39:19,2025-11-06 17:42:19,2025-11-06 17:42:19,Genel bakım ve kontroller talep edildi.,,79,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,666.0,,,0,0.0413077,,
SVC017789,WS0001,C003043,MC004315,,PERIODIC,ENGINE_OIL_CHANGE,27787.0,2026-11-06 21:39:18.835514809,0.0,WALK_IN,2026-04-23 06:36:12,26490,MANUAL,VALID,0,DELIVERED,2026-04-23 06:36:12,2026-04-23 11:34:12,2026-04-23 11:34:12,Periyodik bakım zamanı geldi.,,138,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0478123,,
SVC017790,WS0001,C003043,MC004315,APT010272,PERIODIC,ENGINE_OIL_CHANGE,31490.0,2027-04-23 12:36:12.150148365,0.0,APPOINTMENT,2026-08-24 23:59:59,29528,MANUAL,VALID,0,DELIVERED,2026-08-24 23:59:59,2026-08-24 23:59:59,2026-08-24 23:59:59,Genel bakım ve kontroller talep edildi.,,74,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0504164,,
SVC017791,WS0004,C003044,MC004316,APT010273,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2024-07-05 09:32:00,41069,MANUAL,VALID,0,DELIVERED,2024-07-05 09:32:00,2024-07-05 09:59:00,2024-07-05 10:14:00,Periyodik bakım zamanı geldi.,,67,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0301856,,
SVC017792,WS0008,C003045,MC004317,APT010274,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2025-06-17 16:47:00,18100,MANUAL,VALID,0,DELIVERED,2025-06-17 16:47:00,2025-06-17 16:55:00,2025-06-17 16:55:00,Periyodik bakım zamanı geldi.,,91,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0479578,,
SVC017793,WS0008,C003045,MC004317,APT010275,PERIODIC,ENGINE_OIL_CHANGE,23100.0,2026-06-17 22:47:00.000000000,0.0,APPOINTMENT,2026-06-12 13:38:59,21804,MANUAL,VALID,0,DELIVERED,2026-06-12 13:38:59,2026-06-12 16:02:59,2026-06-12 16:02:59,Kilometre bakımı için servise getirildi.,,119,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0583641,,
SVC017794,WS0005,C003046,MC004318,APT010276,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2025-04-01 11:20:00,2804,MANUAL,VALID,0,DELIVERED,2025-04-01 11:20:00,2025-04-01 12:32:00,2025-04-01 14:41:00,Periyodik bakım zamanı geldi.,,35,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0164829,,
SVC017795,WS0005,C003046,MC004318,APT010277,REPAIR,FAULT_EVENT,16526.2,2027-02-16 00:00:00.000000000,,APPOINTMENT,2025-07-04 04:18:28,5117,MANUAL,VALID,0,DELIVERED,2025-07-04 04:18:28,2025-07-04 04:24:28,2025-07-04 04:24:28,Kilometre bakımı için servise getirildi.,,162,,,,,,0,1,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,0.0,0.0,0,0.0247781,TRANSMISSION,MEDIUM
SVC017796,WS0002,C003047,MC004319,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2026-07-29 10:09:00,61110,MANUAL,VALID,0,DELIVERED,2026-07-30 10:09:00,2026-07-30 14:01:00,2026-07-30 16:26:00,Genel bakım ve kontroller talep edildi.,,122,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0654459,,
SVC017797,WS0010,C003048,MC004320,APT010278,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2024-10-18 11:23:00,7035,MANUAL,VALID,0,DELIVERED,2024-10-18 11:23:00,2024-10-18 13:37:00,2024-10-19 15:09:00,Genel bakım ve kontroller talep edildi.,,131,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.021581,,
SVC017798,WS0010,C003048,MC004320,,TIRE,GENERAL_SAFETY_INSPECTION,,,0.0,WALK_IN,2025-05-04 05:59:07,10418,MANUAL,VALID,0,DELIVERED,2025-05-04 05:59:07,2025-05-04 11:07:07,2025-05-04 11:07:07,Lastikte hasar veya basınç kaybı fark edildi.,,49,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0254221,,
SVC017799,WS0010,C003048,MC004320,APT010279,PERIODIC,ENGINE_OIL_CHANGE,16418.0,2026-05-04 11:59:07.337405786,0.0,APPOINTMENT,2025-12-30 03:50:47,15496,MANUAL,VALID,0,DELIVERED,2025-12-30 03:50:47,2025-12-30 03:50:47,2025-12-30 03:50:47,Periyodik bakım zamanı geldi.,,96,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0287895,,
SVC017800,WS0010,C003048,MC004321,,TIRE,GENERAL_SAFETY_INSPECTION,,,0.0,WALK_IN,2024-12-17 11:46:00,31455,MANUAL,VALID,0,DELIVERED,2024-12-17 11:46:00,2024-12-17 13:07:00,2024-12-17 17:10:00,Lastik kontrolü ve gerekirse değişim istendi.,,62,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0331913,,
SVC017801,WS0010,C003048,MC004321,,PERIODIC,ENGINE_OIL_CHANGE,36455.0,2025-12-17 17:46:00.000000000,49.5,WALK_IN,2026-02-05 05:43:59,33612,MANUAL,VALID,0,DELIVERED,2026-02-05 05:43:59,2026-02-05 07:44:59,2026-02-05 07:44:59,Genel bakım ve kontroller talep edildi.,,86,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0338383,,
SVC017802,WS0005,C003049,MC004322,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2023-09-01 14:36:00,1950,MANUAL,VALID,0,DELIVERED,2023-09-01 14:36:00,2023-09-01 16:53:00,2023-09-04 15:29:00,Genel bakım ve kontroller talep edildi.,,84,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0198953,,
SVC017803,WS0005,C003049,MC004322,APT010280,PERIODIC,ENGINE_OIL_CHANGE,4950.0,2024-08-31 20:36:00.000000000,0.0,APPOINTMENT,2024-01-06 14:38:41,5567,CUSTOMER_REPORTED,VALID,0,DELIVERED,2024-01-06 14:38:41,2024-01-06 14:38:41,2024-01-06 14:38:41,Genel bakım ve kontroller talep edildi.,,102,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0192146,,
SVC017804,WS0005,C003049,MC004322,APT010281,PERIODIC,ENGINE_OIL_CHANGE,8567.0,2025-01-05 20:38:40.637664972,0.0,APPOINTMENT,2024-05-08 19:21:15,8476,MANUAL,VALID,0,DELIVERED,2024-05-08 19:21:15,2024-05-08 19:54:15,2024-05-09 19:38:15,Genel bakım ve kontroller talep edildi.,,86,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,617.0,,,0,0.0255894,,
SVC017805,WS0005,C003049,MC004322,APT010282,PERIODIC,ENGINE_OIL_CHANGE,11476.0,2025-05-09 01:21:15.472150452,0.0,APPOINTMENT,2024-10-20 18:30:28,12353,MANUAL,VALID,0,DELIVERED,2024-10-20 18:30:28,2024-10-20 18:44:28,2024-10-20 18:44:28,Genel bakım ve kontroller talep edildi.,,77,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0287839,,
SVC017806,WS0005,C003049,MC004322,APT010283,PERIODIC,ENGINE_OIL_CHANGE,15353.0,2025-10-21 00:30:27.529542166,0.0,APPOINTMENT,2025-03-23 14:04:07,15738,MANUAL,VALID,0,DELIVERED,2025-03-23 14:04:07,2025-03-23 17:04:07,2025-03-23 20:25:07,Periyodik bakım zamanı geldi.,,129,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,877.0,,,0,0.0331405,,
SVC017807,WS0005,C003049,MC004322,APT010284,PERIODIC,ENGINE_OIL_CHANGE,18738.0,2026-03-23 20:04:07.169768008,0.0,APPOINTMENT,2025-07-14 10:22:47,19054,CUSTOMER_REPORTED,VALID,0,DELIVERED,2025-07-14 10:22:47,2025-07-14 10:22:47,2025-07-14 10:22:47,Genel bakım ve kontroller talep edildi.,,81,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,385.0,,,0,0.035981,,
SVC017808,WS0005,C003049,MC004323,APT010285,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2023-12-13 14:43:00,6201,MANUAL,VALID,0,DELIVERED,2023-12-13 14:43:00,2023-12-13 16:42:00,2023-12-13 17:43:00,Kilometre bakımı için servise getirildi.,,57,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0271909,,
SVC017809,WS0005,C003049,MC004323,APT010286,PERIODIC,ENGINE_OIL_CHANGE,11201.0,2024-12-12 20:43:00.000000000,0.0,APPOINTMENT,2024-05-08 01:25:53,9529,MANUAL,VALID,0,DELIVERED,2024-05-09 01:25:53,2024-05-09 03:07:53,2024-05-09 09:45:53,Genel bakım ve kontroller talep edildi.,,182,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0390782,,
